"ChangeStep","Species","Cell","p11","p21","p31","p12","p22","p32","p13","p23","p33"
4,1,3,0,0,459.1125,0.1,0,0,0,0,0.1
4,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
4,2,1,0,0,18.3645,0.1,0,0,0,0,0.95
4,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
4,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
4,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
4,3,1,0,0,367.29,0.1,0,0,0,0,0.5
4,3,2,0,0,367.29,0.1,0,0,0,0,0.5
4,3,3,0,0,367.29,0.1,0,0,0,0,0.5
4,3,4,0,0,367.29,0.1,0,0,0,0,0.5
5,1,1,0,0,459.1125,0.1,0,0,0,0.0752276815921885,0.1
5,1,2,0,0,459.1125,0.1,0,0,0,0.0706748382049237,0.1
5,1,3,0,0,459.1125,0.1,0,0,0,0.057107253776965,0.1
5,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
5,2,1,0,0,18.3645,0.1,0,0,0,0.0751007213211904,0.95
5,2,2,0,0,18.3645,0.1,0,0,0,0.0714839912249272,0.95
5,2,3,0,0,18.3645,0.1,0,0,0,0.0601787148518264,0.95
5,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
5,3,1,0,0,367.29,0.1,0,0,0,0.0799254714860708,0.5
5,3,2,0,0,367.29,0.1,0,0,0,0.0755976617143586,0.5
5,3,3,0,0,367.29,0.1,0,0,0,0.0624144117813765,0.5
5,3,4,0,0,367.29,0.1,0,0,0,0.029712988142729,0.5
6,1,1,0,0,459.1125,0.1,0,0,0,0.0937013038320945,0.1
6,1,2,0,0,459.1125,0.1,0,0,0,0.0546791890546919,0.1
6,1,3,0,0,459.1125,0.1,0,0,0,0.0523772660322738,0.1
6,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
6,2,1,0,0,18.3645,0.1,0,0,0,0.0936283562052733,0.95
6,2,2,0,0,18.3645,0.1,0,0,0,0.0611601661077037,0.95
6,2,3,0,0,18.3645,0.1,0,0,0,0.0591159158846116,0.95
6,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
6,3,1,0,0,367.29,0.1,0,0,0,0.0960807934359843,0.5
6,3,2,0,0,367.29,0.1,0,0,0,0.0594832094661418,0.5
6,3,3,0,0,367.29,0.1,0,0,0,0.0572576069872964,0.5
6,3,4,0,0,367.29,0.1,0,0,0,0.000867899054568173,0.5
7,1,1,0,0,459.1125,0.001,0,0,0,0.000255336903565249,0
7,1,2,0,0,459.1125,0.001,0,0,0,0.000302461812942752,0
7,1,3,0,0,459.1125,0.001,0,0,0,0.000223435060475696,0
7,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
7,2,1,0,0,18.3645,0.1,0,0,0,0.0223549798654301,0.95
7,2,2,0,0,18.3645,0.1,0,0,0,0.0256330257925235,0.95
7,2,3,0,0,18.3645,0.1,0,0,0,0.020077086158373,0.95
7,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
7,3,1,0,0,367.29,0.001,0,0,0,0.000318297316331484,0
7,3,2,0,0,367.29,0.001,0,0,0,0.000370663589155876,0
7,3,3,0,0,367.29,0.001,0,0,0,0.000282410610126962,0
7,3,4,0,0,367.29,0.1,0,0,0,0,0.5
8,1,1,0,0,459.1125,0.001,0,0,0,0.000491524799180288,0
8,1,2,0,0,459.1125,0.001,0,0,0,0.00099742893529819,0
8,1,3,0,0,459.1125,0.001,0,0,0,0.000486127801948347,0
8,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
8,2,1,0,0,18.3645,0.1,0,0,0,0.0578250181377581,0.95
8,2,2,0,0,18.3645,0.1,0,0,0,0.09900801551465,0.95
8,2,3,0,0,18.3645,0.1,0,0,0,0.0573324985009683,0.95
8,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
8,3,1,0,0,367.29,0.001,0,0,0,0.000532750859285735,0
8,3,2,0,0,367.29,0.001,0,0,0,0.000988982916315473,0
8,3,3,0,0,367.29,0.001,0,0,0,0.000527619574552174,0
8,3,4,0,0,367.29,0.1,0,0,0,0.042281240285303,0.5
9,1,1,0,0,459.1125,0.1,0,0,0,0.0735067691410589,0.1
9,1,2,0,0,459.1125,0.1,0,0,0,0.0867901711229263,0.1
9,1,3,0,0,459.1125,0.1,0,0,0,0.0660004636258145,0.1
9,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
9,2,1,0,0,18.3645,0.1,0,0,0,0.0700318021234938,0.95
9,2,2,0,0,18.3645,0.1,0,0,0,0.0863619910312004,0.95
9,2,3,0,0,18.3645,0.1,0,0,0,0.0736215442581811,0.95
9,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
9,3,1,0,0,367.29,0.1,0,0,0,0.0686322865852839,0.5
9,3,2,0,0,367.29,0.1,0,0,0,0.0827491600115301,0.5
9,3,3,0,0,367.29,0.1,0,0,0,0.0666900807001138,0.5
9,3,4,0,0,367.29,0.1,0,0,0,0.044929451651772,0.5
10,1,1,0,0,459.1125,0.1,0,0,0,0.0211551353472168,0.1
10,1,2,0,0,459.1125,0.1,0,0,0,0.0978563368939003,0.1
10,1,3,0,0,459.1125,0.1,0,0,0,0.0943839496292045,0.1
10,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
10,2,1,0,0,18.3645,0.1,0,0,0,0.00949329822372896,0.95
10,2,2,0,0,18.3645,0.1,0,0,0,0.095274308276727,0.95
10,2,3,0,0,18.3645,0.1,0,0,0,0.0966234461710414,0.95
10,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
10,3,1,0,0,367.29,0.1,0,0,0,0.0154351614574889,0.5
10,3,2,0,0,367.29,0.1,0,0,0,0.0967987118584844,0.5
10,3,3,0,0,367.29,0.1,0,0,0,0.0957399489887751,0.5
10,3,4,0,0,367.29,0.1,0,0,0,0.0683851341317599,0.5
11,1,1,0,0,459.1125,0.1,0,0,0,0.0798635256426208,0.1
11,1,2,0,0,459.1125,0.1,0,0,0,0.0806729925671663,0.1
11,1,3,0,0,459.1125,0.1,0,0,0,0.0774562300914271,0.1
11,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
11,2,1,0,0,18.3645,0.1,0,0,0,0.0744445104265156,0.95
11,2,2,0,0,18.3645,0.1,0,0,0,0.0766245933194902,0.95
11,2,3,0,0,18.3645,0.1,0,0,0,0.0751703053874227,0.95
11,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
11,3,1,0,0,367.29,0.1,0,0,0,0.0828832700343803,0.5
11,3,2,0,0,367.29,0.1,0,0,0,0.084508141388946,0.5
11,3,3,0,0,367.29,0.1,0,0,0,0.0820242064156314,0.5
11,3,4,0,0,367.29,0.1,0,0,0,0.0281441675033106,0.5
12,1,1,0,0,459.1125,0.1,0,0,0,0.069405095907584,0.1
12,1,2,0,0,459.1125,0.1,0,0,0,0.0368803010331815,0.1
12,1,3,0,0,459.1125,0.1,0,0,0,0.0692048216948281,0.1
12,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
12,2,1,0,0,18.3645,0.1,0,0,0,0.0627441444630199,0.95
12,2,2,0,0,18.3645,0.1,0,0,0,0.0281505266050282,0.95
12,2,3,0,0,18.3645,0.1,0,0,0,0.0659356191702889,0.95
12,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
12,3,1,0,0,367.29,0.1,0,0,0,0.0727301831672247,0.5
12,3,2,0,0,367.29,0.1,0,0,0,0.0357235770240628,0.5
12,3,3,0,0,367.29,0.1,0,0,0,0.074443566683679,0.5
12,3,4,0,0,367.29,0.1,0,0,0,0,0.5
