"ChangeStep","Species","Cell","p11","p21","p31","p12","p22","p32","p13","p23","p33"
4,1,2,0,0,459.1125,0.1,0,0,0,0.00444062079078717,0.1
4,1,3,0,0,459.1125,0.1,0,0,0,0.0494790739900477,0.1
4,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
4,2,1,0,0,18.3645,0.1,0,0,0,0.0567317323670251,0.95
4,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
4,2,3,0,0,18.3645,0.1,0,0,0,0.0540698262958221,0.95
4,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
4,3,1,0,0,367.29,0.1,0,0,0,0.0440554133300789,0.5
4,3,2,0,0,367.29,0.1,0,0,0,0.00115730139916058,0.5
4,3,3,0,0,367.29,0.1,0,0,0,0.0426767826958906,0.5
4,3,4,0,0,367.29,0.1,0,0,0,0.0309696773683854,0.5
5,1,1,0,0,459.1125,0.1,0,0,0,0.0912353759128199,0.1
5,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
5,1,3,0,0,459.1125,0.1,0,0,0,0.0991902499874328,0.1
5,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
5,2,1,0,0,18.3645,0.1,0,0,0,0.0877562424985589,0.95
5,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
5,2,3,0,0,18.3645,0.1,0,0,0,0.0997258537389841,0.95
5,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
5,3,1,0,0,367.29,0.1,0,0,0,0.0884849829024955,0.5
5,3,2,0,0,367.29,0.1,0,0,0,0,0.5
5,3,3,0,0,367.29,0.1,0,0,0,0.0983176478210183,0.5
5,3,4,0,0,367.29,0.1,0,0,0,0.0770790382912967,0.5
6,1,1,0,0,459.1125,0.1,0,0,0,0.0767964130395438,0.1
6,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
6,1,3,0,0,459.1125,0.1,0,0,0,0.0984264752227468,0.1
6,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
6,2,1,0,0,18.3645,0.1,0,0,0,0.0704429098822996,0.95
6,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
6,2,3,0,0,18.3645,0.1,0,0,0,0.0996882203768814,0.95
6,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
6,3,1,0,0,367.29,0.1,0,0,0,0.0732499610430739,0.5
6,3,2,0,0,367.29,0.1,0,0,0,0,0.5
6,3,3,0,0,367.29,0.1,0,0,0,0.0985216997112038,0.5
6,3,4,0,0,367.29,0.1,0,0,0,0.0622785423495867,0.5
7,1,1,0,0,459.1125,0.001,0,0,0,0.000634947204796263,0
7,1,2,0,0,459.1125,0.001,0,0,0,0,0
7,1,3,0,0,459.1125,0.001,0,0,0,0.000997908902891537,0
7,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
7,2,1,0,0,18.3645,0.1,0,0,0,0.0555376356959731,0.95
7,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
7,2,3,0,0,18.3645,0.1,0,0,0,0.0991503791737838,0.95
7,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
7,3,1,0,0,367.29,0.001,0,0,0,0.000592724975802995,0
7,3,2,0,0,367.29,0.001,0,0,0,0,0
7,3,3,0,0,367.29,0.001,0,0,0,0.000989928912891121,0
7,3,4,0,0,367.29,0.1,0,0,0,0.0382358241496085,0.5
8,1,1,0,0,459.1125,0.001,0,0,0,0.000114386307897256,0
8,1,2,0,0,459.1125,0.001,0,0,0,0,0
8,1,3,0,0,459.1125,0.001,0,0,0,0.000235204206521991,0
8,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
8,2,1,0,0,18.3645,0.1,0,0,0,0.00619852484666038,0.95
8,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
8,2,3,0,0,18.3645,0.1,0,0,0,0.0161014224716369,0.95
8,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
8,3,1,0,0,367.29,0.001,0,0,0,0.000123124738047193,0
8,3,2,0,0,367.29,0.001,0,0,0,0,0
8,3,3,0,0,367.29,0.001,0,0,0,0.000280772379499124,0
8,3,4,0,0,367.29,0.1,0,0,0,0.00551494807769883,0.5
9,1,1,0,0,459.1125,0.1,0,0,0,0.0605530750717016,0.1
9,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
9,1,3,0,0,459.1125,0.1,0,0,0,0.0870681016269767,0.1
9,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
9,2,1,0,0,18.3645,0.1,0,0,0,0.0518938603782554,0.95
9,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
9,2,3,0,0,18.3645,0.1,0,0,0,0.0816175075597506,0.95
9,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
9,3,1,0,0,367.29,0.1,0,0,0,0.0566600041799285,0.5
9,3,2,0,0,367.29,0.1,0,0,0,0,0.5
9,3,3,0,0,367.29,0.1,0,0,0,0.0849606373884034,0.5
9,3,4,0,0,367.29,0.1,0,0,0,0,0.5
10,1,1,0,0,459.1125,0.1,0,0,0,0,0.1
10,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
10,1,3,0,0,459.1125,0.1,0,0,0,0.0299141224059771,0.1
10,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
10,2,1,0,0,18.3645,0.1,0,0,0,0,0.95
10,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
10,2,3,0,0,18.3645,0.1,0,0,0,0.0223493529438967,0.95
10,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
10,3,1,0,0,367.29,0.1,0,0,0,0,0.5
10,3,2,0,0,367.29,0.1,0,0,0,0,0.5
10,3,3,0,0,367.29,0.1,0,0,0,0.0312592429594005,0.5
10,3,4,0,0,367.29,0.1,0,0,0,0.0195118863473105,0.5
11,1,1,0,0,459.1125,0.1,0,0,0,0.026178247711961,0.1
11,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
11,1,3,0,0,459.1125,0.1,0,0,0,0.0726981313164813,0.1
11,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
11,2,1,0,0,18.3645,0.1,0,0,0,0.0155363593082199,0.95
11,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
11,2,3,0,0,18.3645,0.1,0,0,0,0.065025499457371,0.95
11,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
11,3,1,0,0,367.29,0.1,0,0,0,0.021749536967905,0.5
11,3,2,0,0,367.29,0.1,0,0,0,0,0.5
11,3,3,0,0,367.29,0.1,0,0,0,0.0718136351720562,0.5
11,3,4,0,0,367.29,0.1,0,0,0,0.0337305576074335,0.5
12,1,1,0,0,459.1125,0.1,0,0,0,0.0607326907546154,0.1
12,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
12,1,3,0,0,459.1125,0.1,0,0,0,0.073382766917928,0.1
12,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
12,2,1,0,0,18.3645,0.1,0,0,0,0.0533681288547249,0.95
12,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
12,2,3,0,0,18.3645,0.1,0,0,0,0.0676220282986488,0.95
12,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
12,3,1,0,0,367.29,0.1,0,0,0,0.0559273460278264,0.5
12,3,2,0,0,367.29,0.1,0,0,0,0,0.5
12,3,3,0,0,367.29,0.1,0,0,0,0.0690822157366292,0.5
12,3,4,0,0,367.29,0.1,0,0,0,0.0358682623496925,0.5
