"ChangeStep","Species","Cell","p11","p21","p31","p12","p22","p32","p13","p23","p33"
4,1,2,0,0,459.1125,0.1,0,0,0,0.0926074068533842,0.1
4,1,3,0,0,459.1125,0.1,0,0,0,0.0694663149519828,0.1
4,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
4,2,1,0,0,18.3645,0.1,0,0,0,0.0920443800446037,0.95
4,2,2,0,0,18.3645,0.1,0,0,0,0.0915595605109366,0.95
4,2,3,0,0,18.3645,0.1,0,0,0,0.061407336209019,0.95
4,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
4,3,1,0,0,367.29,0.1,0,0,0,0.0961030053681228,0.5
4,3,2,0,0,367.29,0.1,0,0,0,0.0952301653742641,0.5
4,3,3,0,0,367.29,0.1,0,0,0,0.0676537850556156,0.5
4,3,4,0,0,367.29,0.1,0,0,0,0.0770054297474612,0.5
5,1,1,0,0,459.1125,0.1,0,0,0,0.0999865461591826,0.1
5,1,2,0,0,459.1125,0.1,0,0,0,0.0848470311356077,0.1
5,1,3,0,0,459.1125,0.1,0,0,0,0.00512704206967125,0.1
5,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
5,2,1,0,0,18.3645,0.1,0,0,0,0.0992409485920272,0.95
5,2,2,0,0,18.3645,0.1,0,0,0,0.0793640890311113,0.95
5,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
5,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
5,3,1,0,0,367.29,0.1,0,0,0,0.0996135608294457,0.5
5,3,2,0,0,367.29,0.1,0,0,0,0.0821205130522239,0.5
5,3,3,0,0,367.29,0.1,0,0,0,0,0.5
5,3,4,0,0,367.29,0.1,0,0,0,0.0797924569513318,0.5
6,1,1,0,0,459.1125,0.1,0,0,0,0.0890470899114312,0.1
6,1,2,0,0,459.1125,0.1,0,0,0,0.0685877322335781,0.1
6,1,3,0,0,459.1125,0.1,0,0,0,0.0445769719607559,0.1
6,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
6,2,1,0,0,18.3645,0.1,0,0,0,0.091476955028546,0.95
6,2,2,0,0,18.3645,0.1,0,0,0,0.064779820011534,0.95
6,2,3,0,0,18.3645,0.1,0,0,0,0.0373847109067712,0.95
6,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
6,3,1,0,0,367.29,0.1,0,0,0,0.0858185999047187,0.5
6,3,2,0,0,367.29,0.1,0,0,0,0.0634641164861046,0.5
6,3,3,0,0,367.29,0.1,0,0,0,0.0390704616347699,0.5
6,3,4,0,0,367.29,0.1,0,0,0,0.0567070896404347,0.5
7,1,1,0,0,459.1125,0.001,0,0,0,0.000982383398975089,0
7,1,2,0,0,459.1125,0.001,0,0,0,0.000614170235742737,0
7,1,3,0,0,459.1125,0.001,0,0,0,0,0
7,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
7,2,1,0,0,18.3645,0.1,0,0,0,0.0972561822591147,0.95
7,2,2,0,0,18.3645,0.1,0,0,0,0.0526788389095193,0.95
7,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
7,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
7,3,1,0,0,367.29,0.001,0,0,0,0.000993652626048719,0
7,3,2,0,0,367.29,0.001,0,0,0,0.000580065337838149,0
7,3,3,0,0,367.29,0.001,0,0,0,0,0
7,3,4,0,0,367.29,0.1,0,0,0,0.0375084674243049,0.5
8,1,1,0,0,459.1125,0.001,0,0,0,0.000532340476912203,0
8,1,2,0,0,459.1125,0.001,0,0,0,0.00049743582771052,0
8,1,3,0,0,459.1125,0.001,0,0,0,9.25694584904483e-05,0
8,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
8,2,1,0,0,18.3645,0.1,0,0,0,0.0580456462460204,0.95
8,2,2,0,0,18.3645,0.1,0,0,0,0.0528716759546772,0.95
8,2,3,0,0,18.3645,0.1,0,0,0,0.00316225346163941,0.95
8,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
8,3,1,0,0,367.29,0.001,0,0,0,0.000466656380413362,0
8,3,2,0,0,367.29,0.001,0,0,0,0.000430643468775571,0
8,3,3,0,0,367.29,0.001,0,0,0,5.39455296603893e-05,0
8,3,4,0,0,367.29,0.1,0,0,0,0.027433851894454,0.5
9,1,1,0,0,459.1125,0.1,0,0,0,0.0799034173264963,0.1
9,1,2,0,0,459.1125,0.1,0,0,0,0.070861048542656,0.1
9,1,3,0,0,459.1125,0.1,0,0,0,0,0.1
9,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
9,2,1,0,0,18.3645,0.1,0,0,0,0.0739677893845963,0.95
9,2,2,0,0,18.3645,0.1,0,0,0,0.0634164682718562,0.95
9,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
9,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
9,3,1,0,0,367.29,0.1,0,0,0,0.0822149463160627,0.5
9,3,2,0,0,367.29,0.1,0,0,0,0.0717274468093772,0.5
9,3,3,0,0,367.29,0.1,0,0,0,0,0.5
9,3,4,0,0,367.29,0.1,0,0,0,0.0669778521826004,0.5
10,1,1,0,0,459.1125,0.1,0,0,0,0.0277430226741692,0.1
10,1,2,0,0,459.1125,0.1,0,0,0,0.0236299321910753,0.1
10,1,3,0,0,459.1125,0.1,0,0,0,0,0.1
10,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
10,2,1,0,0,18.3645,0.1,0,0,0,0.0199935389491805,0.95
10,2,2,0,0,18.3645,0.1,0,0,0,0.0159401473532243,0.95
10,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
10,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
10,3,1,0,0,367.29,0.1,0,0,0,0.0351934422992133,0.5
10,3,2,0,0,367.29,0.1,0,0,0,0.0290224867414462,0.5
10,3,3,0,0,367.29,0.1,0,0,0,0,0.5
10,3,4,0,0,367.29,0.1,0,0,0,0.00800331191218777,0.5
11,1,1,0,0,459.1125,0.1,0,0,0,0.0789375092950785,0.1
11,1,2,0,0,459.1125,0.1,0,0,0,0.0836539215021267,0.1
11,1,3,0,0,459.1125,0.1,0,0,0,0,0.1
11,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
11,2,1,0,0,18.3645,0.1,0,0,0,0.0850332702909973,0.95
11,2,2,0,0,18.3645,0.1,0,0,0,0.0820864877385479,0.95
11,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
11,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
11,3,1,0,0,367.29,0.1,0,0,0,0.0784508527856928,0.5
11,3,2,0,0,367.29,0.1,0,0,0,0.0793453039120826,0.5
11,3,3,0,0,367.29,0.1,0,0,0,0,0.5
11,3,4,0,0,367.29,0.1,0,0,0,0.00744159889100885,0.5
12,1,1,0,0,459.1125,0.1,0,0,0,0.0312079256497629,0.1
12,1,2,0,0,459.1125,0.1,0,0,0,0.0261914947492308,0.1
12,1,3,0,0,459.1125,0.1,0,0,0,0,0.1
12,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
12,2,1,0,0,18.3645,0.1,0,0,0,0.0287656587869151,0.95
12,2,2,0,0,18.3645,0.1,0,0,0,0.0189512124970931,0.95
12,2,3,0,0,18.3645,0.1,0,0,0,0,0.95
12,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
12,3,1,0,0,367.29,0.1,0,0,0,0.0374697996106981,0.5
12,3,2,0,0,367.29,0.1,0,0,0,0.0279311463924416,0.5
12,3,3,0,0,367.29,0.1,0,0,0,0,0.5
12,3,4,0,0,367.29,0.1,0,0,0,0.0362388042188501,0.5
