"ChangeStep","Species","Cell","p11","p21","p31","p12","p22","p32","p13","p23","p33"
4,1,2,0,0,459.1125,0.1,0,0,0,0.0719102827193324,0.1
4,1,3,0,0,459.1125,0.1,0,0,0,0.0722885772842153,0.1
4,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
4,2,1,0,0,18.3645,0.1,0,0,0,0.0516297854098223,0.95
4,2,2,0,0,18.3645,0.1,0,0,0,0.0693459152139001,0.95
4,2,3,0,0,18.3645,0.1,0,0,0,0.079119308716505,0.95
4,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
4,3,1,0,0,367.29,0.1,0,0,0,0.0443820888148082,0.5
4,3,2,0,0,367.29,0.1,0,0,0,0.0667891364315711,0.5
4,3,3,0,0,367.29,0.1,0,0,0,0.0715053280101274,0.5
4,3,4,0,0,367.29,0.1,0,0,0,0.0610202445582488,0.5
5,1,1,0,0,459.1125,0.1,0,0,0,0.0512681467732036,0.1
5,1,2,0,0,459.1125,0.1,0,0,0,0.0159579262395861,0.1
5,1,3,0,0,459.1125,0.1,0,0,0,0.0696384292648276,0.1
5,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
5,2,1,0,0,18.3645,0.1,0,0,0,0.0515815899218533,0.95
5,2,2,0,0,18.3645,0.1,0,0,0,0.00729842053217699,0.95
5,2,3,0,0,18.3645,0.1,0,0,0,0.0650983840288065,0.95
5,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
5,3,1,0,0,367.29,0.1,0,0,0,0.0570714922153771,0.5
5,3,2,0,0,367.29,0.1,0,0,0,0.0127814384981312,0.5
5,3,3,0,0,367.29,0.1,0,0,0,0.074639526039609,0.5
5,3,4,0,0,367.29,0.1,0,0,0,0.0584956988178659,0.5
6,1,1,0,0,459.1125,0.1,0,0,0,0.0837730780102676,0.1
6,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
6,1,3,0,0,459.1125,0.1,0,0,0,0.0923117132060157,0.1
6,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
6,2,1,0,0,18.3645,0.1,0,0,0,0.0888799022990534,0.95
6,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
6,2,3,0,0,18.3645,0.1,0,0,0,0.0958153708163219,0.95
6,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
6,3,1,0,0,367.29,0.1,0,0,0,0.0852366694781711,0.5
6,3,2,0,0,367.29,0.1,0,0,0,0,0.5
6,3,3,0,0,367.29,0.1,0,0,0,0.0928705260691497,0.5
6,3,4,0,0,367.29,0.1,0,0,0,0.0763275616240648,0.5
7,1,1,0,0,459.1125,0.001,0,0,0,0.000707355297822089,0
7,1,2,0,0,459.1125,0.001,0,0,0,0.000598111763729208,0
7,1,3,0,0,459.1125,0.001,0,0,0,0.000488808376507205,0
7,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
7,2,1,0,0,18.3645,0.1,0,0,0,0.0776306217497186,0.95
7,2,2,0,0,18.3645,0.1,0,0,0,0.0558947582163806,0.95
7,2,3,0,0,18.3645,0.1,0,0,0,0.0576496434048126,0.95
7,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
7,3,1,0,0,367.29,0.001,0,0,0,0.000695255097508903,0
7,3,2,0,0,367.29,0.001,0,0,0,0.000543235969380907,0
7,3,3,0,0,367.29,0.001,0,0,0,0.000499086582128787,0
7,3,4,0,0,367.29,0.1,0,0,0,0.0625292403334666,0.5
8,1,1,0,0,459.1125,0.001,0,0,0,0.00027730720663576,0
8,1,2,0,0,459.1125,0.001,0,0,0,0.000418233819315354,0
8,1,3,0,0,459.1125,0.001,0,0,0,0.000459588527984736,0
8,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
8,2,1,0,0,18.3645,0.1,0,0,0,0.0381266545004662,0.95
8,2,2,0,0,18.3645,0.1,0,0,0,0.0332895416359579,0.95
8,2,3,0,0,18.3645,0.1,0,0,0,0.0552277751845854,0.95
8,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
8,3,1,0,0,367.29,0.001,0,0,0,0.000317918488388924,0
8,3,2,0,0,367.29,0.001,0,0,0,0.000363505292486502,0
8,3,3,0,0,367.29,0.001,0,0,0,0.000488315469433487,0
8,3,4,0,0,367.29,0.1,0,0,0,0.0720715797711284,0.5
9,1,1,0,0,459.1125,0.1,0,0,0,0.0499730660496849,0.1
9,1,2,0,0,459.1125,0.1,0,0,0,0.0893339897119938,0.1
9,1,3,0,0,459.1125,0.1,0,0,0,0.0563269031716914,0.1
9,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
9,2,1,0,0,18.3645,0.1,0,0,0,0.0586800255446067,0.95
9,2,2,0,0,18.3645,0.1,0,0,0,0.0851958838538705,0.95
9,2,3,0,0,18.3645,0.1,0,0,0,0.0644659401708679,0.95
9,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
9,3,1,0,0,367.29,0.1,0,0,0,0.0539060354865223,0.5
9,3,2,0,0,367.29,0.1,0,0,0,0.0865457299964922,0.5
9,3,3,0,0,367.29,0.1,0,0,0,0.0599192602667743,0.5
9,3,4,0,0,367.29,0.1,0,0,0,0.0703437574539774,0.5
10,1,1,0,0,459.1125,0.1,0,0,0,0.07876823921049,0.1
10,1,2,0,0,459.1125,0.1,0,0,0,0.044185120352623,0.1
10,1,3,0,0,459.1125,0.1,0,0,0,0.0586256985713206,0.1
10,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
10,2,1,0,0,18.3645,0.1,0,0,0,0.0831707249113364,0.95
10,2,2,0,0,18.3645,0.1,0,0,0,0.0340934580225967,0.95
10,2,3,0,0,18.3645,0.1,0,0,0,0.065547676319328,0.95
10,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
10,3,1,0,0,367.29,0.1,0,0,0,0.082035866339159,0.5
10,3,2,0,0,367.29,0.1,0,0,0,0.0396736949849365,0.5
10,3,3,0,0,367.29,0.1,0,0,0,0.0629371074610218,0.5
10,3,4,0,0,367.29,0.1,0,0,0,0.0637875286895517,0.5
11,1,1,0,0,459.1125,0.1,0,0,0,0.0280248624333225,0.1
11,1,2,0,0,459.1125,0.1,0,0,0,0.00641824760857899,0.1
11,1,3,0,0,459.1125,0.1,0,0,0,0.00275484334143329,0.1
11,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
11,2,1,0,0,18.3645,0.1,0,0,0,0.0314384981786643,0.95
11,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
11,2,3,0,0,18.3645,0.1,0,0,0,0.0098874104026344,0.95
11,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
11,3,1,0,0,367.29,0.1,0,0,0,0.0334889522866382,0.5
11,3,2,0,0,367.29,0.1,0,0,0,0.00251396931773369,0.5
11,3,3,0,0,367.29,0.1,0,0,0,0.00732670392466846,0.5
11,3,4,0,0,367.29,0.1,0,0,0,0.0464247292457682,0.5
12,1,1,0,0,459.1125,0.1,0,0,0,0.0427630773024043,0.1
12,1,2,0,0,459.1125,0.1,0,0,0,0,0.1
12,1,3,0,0,459.1125,0.1,0,0,0,0.0139552871114307,0.1
12,1,4,0,0,459.1125,0.1,0,0,0,0,0.1
12,2,1,0,0,18.3645,0.1,0,0,0,0.051429573977614,0.95
12,2,2,0,0,18.3645,0.1,0,0,0,0,0.95
12,2,3,0,0,18.3645,0.1,0,0,0,0.0250127526119829,0.95
12,2,4,0,0,18.3645,0.1,0,0,0,0,0.95
12,3,1,0,0,367.29,0.1,0,0,0,0.0476244769338326,0.5
12,3,2,0,0,367.29,0.1,0,0,0,0,0.5
12,3,3,0,0,367.29,0.1,0,0,0,0.0197770830772661,0.5
12,3,4,0,0,367.29,0.1,0,0,0,0.0290676045697304,0.5
